transaction_id,customer_id,branch_id,transaction_amount,investment_amount,total_balance,firm_revenue,expenses,profit_margin,account_type,investment_type,customer_type,age,transaction_date,city,region,bank_name,city_branch,region_branch
300168,209670,1615,1054.0,39746,53385,417095.0,84820,81.01,Savings,Mutual Fund,Individual,53.0,2024-11-16,Nagpur,North,HDFC Bank,Pune,East
300169,204383,1743,1996.0,39453,59970,384410.0,442942,20.38,Savings,Recurring Deposit,Individual,43.0,2023-06-27,Mumbai,West,HDFC Bank,Kolhapur,South
300170,205572,1099,3360.0,7774,27041,714838.0,177696,51.99,Savings,Mutual Fund,Business,22.0,2024-12-07,Solapur,West,HDFC Bank,Nagpur,North
300171,208532,1135,1269.0,5490,70747,175873.0,20946,55.55,Savings,Recurring Deposit,Business,53.0,2024-05-17,Solapur,West,HDFC Bank,Nashik,South
300172,200659,1983,2289.0,14012,6986,69110.0,499207,86.29,Savings,Fixed Deposit,Business,75.0,2024-10-22,Pune,West,HDFC Bank,Nashik,West
300173,200185,1080,2040.0,9484,28635,714846.0,106483,66.31,Current,Fixed Deposit,Employee,26.0,2023-01-23,Solapur,West,HDFC Bank,Kolhapur,West
300174,202076,1777,3082.0,32141,44194,112551.0,157259,-20.07,Savings,Recurring Deposit,Employee,18.0,2022-11-13,Nagpur,West,HDFC Bank,Nashik,South
300175,201431,1555,4101.0,43232,88419,319006.0,363767,-1.84,Current,Fixed Deposit,Individual,40.0,2023-10-22,Solapur,South,HDFC Bank,Nashik,East
300176,200746,1215,1282.0,45449,87048,699446.0,482171,15.07,Current,Fixed Deposit,Unknown,41.0,2022-11-26,Nashik,North,HDFC Bank,Pune,North
300177,203834,1439,180.0,41597,24356,727750.0,258306,89.08,Business,Mutual Fund,Business,70.0,2024-07-05,Nashik,North,HDFC Bank,Mumbai,West
300178,208724,1579,1258.0,1969,6084,672162.0,272750,87.79,Current,Mutual Fund,Individual,45.0,2024-06-21,Pune,South,HDFC Bank,Kolhapur,North
300179,207056,1328,1194.0,43934,11096,898320.0,279897,-11.11,Current,Recurring Deposit,Individual,78.0,2022-03-21,Mumbai,East,HDFC Bank,Pune,East
300180,207259,1324,3812.0,45675,57100,415244.0,261861,-47.2,Current,Mutual Fund,Employee,67.0,2024-10-06,Mumbai,West,HDFC Bank,Kolhapur,North
300181,202975,1007,2489.0,35436,68596,427163.0,111053,-9.09,Savings,Recurring Deposit,Individual,21.0,2023-08-06,Kolhapur,South,HDFC Bank,Kolhapur,West
300182,206315,1862,3258.0,29118,64388,535073.0,425338,40.16,Current,Recurring Deposit,Employee,34.0,2024-04-18,Kolhapur,East,HDFC Bank,Kolhapur,North
300183,204209,1258,191.0,19686,8463,169077.0,225065,67.75,Business,Mutual Fund,Individual,57.0,2022-04-20,Pune,North,HDFC Bank,Mumbai,South
300184,209313,1370,290.0,4279,20709,747492.0,323473,55.31,Current,Recurring Deposit,Employee,54.0,2022-09-10,Nagpur,East,HDFC Bank,Nagpur,South
300185,207422,1387,1355.0,18591,19445,979088.0,71997,19.15,Savings,Fixed Deposit,Employee,30.0,2023-10-05,Pune,West,HDFC Bank,Mumbai,South
300186,203093,1262,3729.0,9594,94447,292544.0,101636,-26.46,Current,Fixed Deposit,Employee,43.0,2023-07-11,Pune,West,HDFC Bank,Nashik,East
300187,209336,1248,4764.0,34806,25735,518348.5,59554,-42.5,Savings,Fixed Deposit,Business,40.0,2023-03-27,Nashik,West,HDFC Bank,Pune,East
300188,208402,1910,2478.29,19738,18290,378234.0,148003,-48.95,Savings,Recurring Deposit,Individual,60.0,2022-06-18,Nagpur,North,HDFC Bank,Mumbai,North
300189,203773,1942,3885.0,6272,85706,958979.0,428492,52.69,Savings,Mutual Fund,Employee,70.0,2023-03-30,Mumbai,North,HDFC Bank,Pune,North
300190,202863,1873,1104.0,46259,33068,485189.0,303349,-38.28,Current,Recurring Deposit,Business,58.0,2024-08-18,Mumbai,West,HDFC Bank,Nashik,West
300191,207815,1004,563.0,26568,47769,282701.0,148194,-14.1,Current,Fixed Deposit,Business,52.0,2022-07-21,Kolhapur,South,HDFC Bank,Nagpur,West
300192,202433,1855,1648.0,45393,60044,711031.0,355614,-32.29,Current,Fixed Deposit,Individual,55.0,2022-08-01,Nagpur,North,HDFC Bank,Kolhapur,South
300193,207451,1415,1618.0,16431,98324,257337.0,76101,-31.59,Business,Fixed Deposit,Business,31.0,2024-04-13,Pune,North,HDFC Bank,Kolhapur,West
300194,201923,1766,1729.0,25244,81324,636985.0,166850,2.12,Business,Mutual Fund,Individual,76.0,2022-07-06,Mumbai,North,HDFC Bank,Pune,West
300195,200640,1863,3133.0,29738,32553,182556.0,280410,11.31,Savings,Fixed Deposit,Employee,66.0,2024-06-25,Mumbai,North,HDFC Bank,Nagpur,East
300196,209806,1107,1265.0,4243,28289,553367.0,463072,27.01,Business,Recurring Deposit,Individual,56.0,2022-10-02,Pune,North,HDFC Bank,Nashik,South
300197,201484,1041,4488.0,1805,5428,382425.0,407970,23.26,Current,Fixed Deposit,Business,30.0,2022-10-06,Pune,West,HDFC Bank,Pune,South
300198,205854,1433,447.93,30372,32611,859751.0,391706,-16.86,Current,Mutual Fund,Business,73.0,2025-01-08,Nashik,South,HDFC Bank,Mumbai,North
300199,203792,1608,549.0,30252,68109,958583.0,404398,45.42,Current,Recurring Deposit,Business,28.0,2024-03-28,Mumbai,North,HDFC Bank,Nagpur,East
300200,201925,1575,805.0,21582,77784,96126.0,482084,-31.79,Business,Fixed Deposit,Employee,78.0,2024-07-22,Nashik,South,HDFC Bank,Nashik,South
300201,201331,1075,4868.0,9942,76879,105973.0,493415,38.88,Savings,Mutual Fund,Individual,43.0,2022-12-02,Nashik,South,HDFC Bank,Kolhapur,South
300202,205452,1150,3045.0,12295,37018,972742.0,142072,35.0,Business,Mutual Fund,Business,18.0,2023-05-06,Nashik,East,HDFC Bank,Pune,East
300203,206333,1913,3141.0,21219,95606,518348.5,193558,-49.12,Savings,Fixed Deposit,Individual,76.0,2024-06-17,Nashik,West,HDFC Bank,Pune,North
300204,207157,1441,3427.0,37378,22088,426239.0,342623,39.04,Current,Mutual Fund,Individual,19.0,2024-10-18,Kolhapur,West,HDFC Bank,Nashik,West
300205,202140,1048,1630.0,2492,3077,684533.0,334321,28.27,Savings,Fixed Deposit,Unknown,59.0,2024-01-07,Kolhapur,West,HDFC Bank,Mumbai,East
300206,207575,1028,2320.0,8457,47239,301173.0,122217,-24.9,Business,Recurring Deposit,Employee,60.0,2023-02-13,Kolhapur,West,HDFC Bank,Pune,West
300207,201643,1893,3351.0,39209,71065,518348.5,145030,52.7,Business,Recurring Deposit,Business,76.0,2024-07-05,Nashik,North,HDFC Bank,Kolhapur,East
300208,206859,1573,3001.0,14428,83950,821574.0,462787,88.5,Business,Mutual Fund,Business,53.0,2025-02-24,Kolhapur,South,HDFC Bank,Mumbai,North
300209,205097,1576,4834.0,26396,19214,543086.0,473927,73.73,Current,Recurring Deposit,Employee,27.0,2023-01-27,Kolhapur,East,HDFC Bank,Kolhapur,East
300210,205902,1796,3858.0,44678,72100,462211.0,497282,0.22,Current,Fixed Deposit,Business,58.0,2023-07-18,Nagpur,West,HDFC Bank,Kolhapur,West
300211,208190,1142,4842.0,21279,50935,152963.0,85291,36.59,Business,Recurring Deposit,Individual,42.0,2023-11-30,Nashik,East,HDFC Bank,Kolhapur,South
300212,203710,1997,1264.0,26161,91826,621061.0,220131,40.53,Current,Recurring Deposit,Employee,36.0,2025-01-27,Pune,South,HDFC Bank,Kolhapur,North
300213,209987,1562,4054.0,30080,71564,804517.0,472888,60.76,Business,Fixed Deposit,Business,24.0,2024-12-24,Nagpur,East,HDFC Bank,Mumbai,North
300214,209869,1460,2815.0,36541,24860,386303.0,369052,55.12,Savings,Fixed Deposit,Business,57.0,2023-10-22,Mumbai,East,HDFC Bank,Mumbai,South
300215,202752,1344,4624.0,49690,9781,518348.5,362711,25.62,Savings,Mutual Fund,Business,66.0,2024-01-30,Kolhapur,West,HDFC Bank,Nagpur,South
300216,209595,1049,3867.0,26524,85630,100724.0,169264,-32.71,Current,Fixed Deposit,Employee,42.0,2024-06-02,Solapur,East,HDFC Bank,Mumbai,North
300217,206193,1576,3647.0,25400,22881,543086.0,473927,73.73,Current,Fixed Deposit,Individual,63.0,2024-02-20,Mumbai,North,HDFC Bank,Kolhapur,East
300218,208430,1429,4706.0,4541,74914,828037.0,107503,9.6,Current,Recurring Deposit,Individual,38.0,2022-09-24,Nashik,North,HDFC Bank,Nashik,West
300219,207402,1013,4070.0,24506,10243,214437.0,52323,10.97,Current,Fixed Deposit,Employee,71.0,2023-04-10,Nashik,West,HDFC Bank,Pune,West
300220,200318,1932,377.0,35492,50641,90160.0,149564,36.06,Savings,Fixed Deposit,Business,33.0,2023-03-05,Nagpur,North,HDFC Bank,Kolhapur,East
300221,208753,1838,4705.0,15242,44972,472332.0,261407,95.24,Business,Recurring Deposit,Individual,41.0,2022-06-28,Nagpur,South,HDFC Bank,Pune,East
300222,205212,1010,3384.0,37075,76095,936640.0,226126,-18.9,Business,Mutual Fund,Employee,29.0,2023-08-28,Pune,East,HDFC Bank,Solapur,North
300223,203413,1737,4680.0,1594,71322,518348.5,60434,31.96,Current,Fixed Deposit,Individual,53.0,2022-04-22,Nagpur,East,HDFC Bank,Solapur,North
300224,206385,1039,4475.0,45826,84665,286507.0,44379,14.69,Business,Recurring Deposit,Employee,29.0,2024-09-19,Nagpur,North,HDFC Bank,Kolhapur,North
300225,202659,1486,3993.0,13426,66017,999975.0,471140,-42.72,Current,Mutual Fund,Business,62.0,2024-07-28,Nagpur,North,HDFC Bank,Pune,North
300226,201507,1565,1012.0,40145,28843,721991.0,31600,-49.5,Business,Mutual Fund,Employee,53.0,2023-03-13,Mumbai,West,HDFC Bank,Kolhapur,South
300227,207089,1627,3869.0,22019,95422,688000.0,136609,-0.82,Current,Mutual Fund,Business,70.0,2024-09-20,Solapur,West,HDFC Bank,Nagpur,West
300228,204961,1508,3504.0,46858,74416,698309.0,159788,-48.47,Current,Mutual Fund,Business,19.0,2023-02-26,Nashik,South,HDFC Bank,Pune,South
300229,202020,1633,290.0,49401,7258,444114.0,232213,28.46,Business,Recurring Deposit,Business,62.0,2022-04-01,Mumbai,South,HDFC Bank,Nagpur,North
300230,200154,1597,1487.0,25708,5898,597456.0,449606,-2.04,Current,Mutual Fund,Business,24.0,2022-07-09,Kolhapur,North,HDFC Bank,Pune,North
300231,208733,1277,1494.0,49517,92274,548115.0,219189,76.71,Business,Recurring Deposit,Individual,74.0,2024-11-25,Pune,North,HDFC Bank,Nagpur,North
300232,207378,1900,3595.0,33597,47608,518348.5,67800,-13.88,Savings,Mutual Fund,Employee,72.0,2022-06-20,Nagpur,West,HDFC Bank,Nagpur,East
300233,207892,1502,3246.0,32389,26169,235133.0,498806,2.15,Current,Recurring Deposit,Individual,55.0,2023-03-11,Solapur,South,HDFC Bank,Mumbai,West
300234,201604,1398,2695.24,44345,36353,86814.0,87041,-33.07,Current,Mutual Fund,Business,76.0,2022-07-03,Pune,North,HDFC Bank,Kolhapur,West
300235,209876,1764,447.0,43476,91621,822390.0,379108,-20.85,Savings,Recurring Deposit,Business,50.0,2022-05-08,Nagpur,North,HDFC Bank,Pune,East
300236,202536,1239,3801.0,47912,20952,888354.0,247414,53.58,Current,Fixed Deposit,Individual,76.0,2023-08-16,Nashik,West,HDFC Bank,Nashik,West
300237,209471,1436,4658.0,2385,70145,300473.0,208702,84.71,Savings,Fixed Deposit,Employee,39.0,2022-07-09,Nagpur,West,HDFC Bank,Kolhapur,North
300238,202899,1704,1893.8,16535,66848,665137.0,183947,32.52,Business,Recurring Deposit,Individual,27.0,2024-05-27,Mumbai,North,HDFC Bank,Mumbai,South
300239,205861,1341,939.0,46679,53343,275732.0,272981,8.02,Savings,Mutual Fund,Individual,36.0,2023-03-25,Mumbai,West,HDFC Bank,Mumbai,East
300240,205278,1854,4905.0,25144,78021,197462.0,333419,41.84,Business,Fixed Deposit,Business,62.0,2023-05-27,Nagpur,North,HDFC Bank,Nashik,East
300241,200868,1860,3139.0,32943,86582,913092.0,80016,59.7,Savings,Fixed Deposit,Employee,71.0,2025-01-23,Pune,North,HDFC Bank,Nagpur,East
300242,203013,1405,534.0,9465,99286,683776.0,240446,54.89,Savings,Recurring Deposit,Individual,45.0,2024-04-13,Nashik,North,HDFC Bank,Pune,North
300243,203310,1817,1087.0,49288,8208,460330.0,370439,33.19,Savings,Recurring Deposit,Individual,37.0,2023-02-16,Kolhapur,East,HDFC Bank,Solapur,West
300244,200682,1043,2013.0,47685,47747,601854.0,467555,85.0,Current,Recurring Deposit,Individual,66.0,2024-07-05,Kolhapur,West,HDFC Bank,Mumbai,East
300245,201461,1208,3425.0,38384,23516,774290.0,324621,69.46,Current,Recurring Deposit,Employee,56.0,2022-10-12,Nashik,South,HDFC Bank,Solapur,North
300246,203829,1403,3108.0,19099,96634,567940.0,228473,98.88,Current,Recurring Deposit,Individual,23.0,2024-08-24,Nagpur,East,HDFC Bank,Mumbai,East
300247,200145,1997,385.0,4082,60392,621061.0,220131,40.53,Current,Fixed Deposit,Individual,52.0,2024-09-01,Solapur,East,HDFC Bank,Kolhapur,North
300248,201974,1995,4139.0,20907,29705,128572.0,424289,72.5,Business,Recurring Deposit,Individual,68.0,2024-03-24,Mumbai,South,HDFC Bank,Nagpur,West
300249,205627,1114,1675.0,25065,14157,842893.0,204196,97.27,Savings,Mutual Fund,Individual,70.0,2023-04-02,Pune,South,HDFC Bank,Kolhapur,East
300250,201820,1048,728.0,28418,65855,684533.0,334321,28.27,Business,Recurring Deposit,Employee,29.0,2024-03-24,Nagpur,North,HDFC Bank,Mumbai,East
300251,206267,1926,3697.0,8569,93584,389747.0,191855,-28.18,Savings,Mutual Fund,Individual,45.0,2023-12-13,Mumbai,East,HDFC Bank,Mumbai,West
300252,207868,1548,4751.0,3404,90943,990730.0,406514,-16.07,Savings,Fixed Deposit,Business,61.0,2023-01-10,Nagpur,North,HDFC Bank,Solapur,South
300253,206962,1086,4927.0,11913,47846,744479.0,53750,88.35,Business,Fixed Deposit,Business,31.0,2022-08-14,Nashik,North,HDFC Bank,Kolhapur,West
300254,206475,1935,4869.0,17821,18993,991065.0,178856,21.73,Savings,Recurring Deposit,Business,53.0,2022-08-18,Mumbai,North,HDFC Bank,Mumbai,North
300255,208796,1555,266.0,42994,38379,319006.0,363767,-1.84,Current,Fixed Deposit,Individual,49.0,2025-01-07,Kolhapur,West,HDFC Bank,Nashik,East
300256,206332,1564,2791.0,40158,14332,764357.0,390222,72.88,Current,Fixed Deposit,Business,42.0,2024-01-19,Pune,West,HDFC Bank,Nagpur,South
300257,201606,1410,1534.0,2473,14119,674319.0,447914,19.85,Business,Mutual Fund,Business,71.0,2023-09-22,Nashik,West,HDFC Bank,Nashik,North
300258,204239,1828,4493.0,46342,97409,758790.0,138245,-17.56,Business,Fixed Deposit,Individual,34.0,2024-01-08,Nagpur,West,HDFC Bank,Pune,South
300259,201547,1342,3310.0,42899,16205,283937.0,279985,7.82,Business,Recurring Deposit,Business,66.0,2023-12-19,Nagpur,North,HDFC Bank,Solapur,North
300260,206973,1970,3033.0,29727,44251,518348.5,193808,-15.36,Current,Fixed Deposit,Business,55.0,2024-03-15,Nagpur,North,HDFC Bank,Kolhapur,East
300261,202772,1072,3477.0,1344,72630,831265.0,382396,65.1,Savings,Fixed Deposit,Employee,64.0,2022-06-13,Pune,East,HDFC Bank,Kolhapur,North
300262,201987,1791,664.0,8401,96127,929317.0,307857,67.28,Business,Mutual Fund,Employee,35.0,2025-01-30,Nagpur,East,HDFC Bank,Mumbai,South
300263,209577,1861,2308.94,1146,76273,457097.0,147441,84.27,Savings,Mutual Fund,Individual,43.0,2024-12-30,Nashik,East,HDFC Bank,Nagpur,North
300264,202896,1292,1450.0,44295,59978,518348.5,373494,-7.89,Savings,Recurring Deposit,Individual,25.0,2024-12-18,Nagpur,East,HDFC Bank,Kolhapur,West
300265,206975,1157,689.0,30091,16824,518348.5,154403,21.3,Business,Fixed Deposit,Individual,73.0,2022-08-20,Kolhapur,North,HDFC Bank,Nashik,North
300266,208174,1590,3040.0,22062,9223,566970.0,486922,25.14,Business,Fixed Deposit,Business,59.0,2022-06-23,Solapur,West,HDFC Bank,Nashik,South
300267,209137,1723,2992.0,37493,3632,869200.0,146410,77.34,Current,Mutual Fund,Employee,51.0,2023-12-06,Nashik,East,HDFC Bank,Solapur,West
300268,209497,1380,553.0,32404,52614,798769.0,476145,29.42,Business,Fixed Deposit,Employee,79.0,2023-08-30,Nagpur,South,HDFC Bank,Nagpur,East
300269,206582,1983,3806.0,25832,7376,69110.0,499207,86.29,Current,Mutual Fund,Business,57.0,2022-09-06,Nashik,West,HDFC Bank,Nashik,West
300270,208350,1071,3692.0,12443,24042,288740.0,497515,-9.92,Current,Recurring Deposit,Employee,70.0,2023-04-11,Pune,North,HDFC Bank,Nashik,West
300271,206013,1544,2337.0,24713,33871,995324.0,430464,94.62,Savings,Mutual Fund,Business,71.0,2023-01-12,Pune,North,HDFC Bank,Kolhapur,South
300272,201350,1654,1094.0,41847,7178,594402.0,313232,-22.09,Current,Recurring Deposit,Business,60.0,2023-01-10,Solapur,West,HDFC Bank,Nagpur,North
300273,207684,1097,982.0,4934,99930,68882.0,111621,41.81,Savings,Fixed Deposit,Business,21.0,2024-07-01,Nashik,South,HDFC Bank,Mumbai,East
300274,207057,1901,659.0,45673,40221,592520.0,388369,47.25,Current,Fixed Deposit,Employee,33.0,2024-02-15,Kolhapur,West,HDFC Bank,Pune,North
300275,209846,1639,4541.0,19621,97972,547554.0,340132,30.69,Business,Mutual Fund,Employee,73.0,2022-10-24,Solapur,West,HDFC Bank,Nagpur,East
300276,207985,1322,679.0,30515,61245,159560.0,344517,20.19,Savings,Recurring Deposit,Employee,49.0,2024-01-05,Nashik,East,HDFC Bank,Mumbai,South
300277,205875,1034,959.0,48502,49239,518348.5,131077,29.7,Business,Mutual Fund,Individual,32.0,2022-12-31,Solapur,North,HDFC Bank,Solapur,West
300278,207280,1172,1534.0,49591,27009,635646.0,439728,95.97,Savings,Fixed Deposit,Business,39.0,2023-05-27,Mumbai,West,HDFC Bank,Pune,South
300279,203030,1060,3030.0,32503,95802,305241.0,220112,18.76,Current,Mutual Fund,Individual,54.0,2024-03-08,Pune,East,HDFC Bank,Kolhapur,East
300280,200675,1351,2474.0,8067,53445,358346.0,234458,-34.75,Savings,Fixed Deposit,Individual,62.0,2023-04-13,Nashik,East,HDFC Bank,Pune,South
300281,200368,1429,1436.0,12909,74057,828037.0,107503,9.6,Business,Mutual Fund,Employee,79.0,2022-07-16,Kolhapur,East,HDFC Bank,Nashik,West
300282,206770,1175,4549.0,7938,13955,340442.0,397213,81.24,Savings,Recurring Deposit,Employee,33.0,2024-02-07,Pune,East,HDFC Bank,Solapur,South
300283,209395,1576,1114.0,10936,82660,543086.0,473927,73.73,Business,Recurring Deposit,Individual,72.0,2024-07-22,Nagpur,North,HDFC Bank,Kolhapur,East
300284,203360,1105,795.0,45938,41673,518348.5,336150,-46.74,Savings,Recurring Deposit,Employee,56.0,2022-08-20,Kolhapur,East,HDFC Bank,Kolhapur,East
300285,201471,1671,4717.0,30324,56535,309927.0,418318,-6.3,Current,Mutual Fund,Individual,72.0,2022-06-07,Kolhapur,West,HDFC Bank,Nashik,South
300286,205351,1954,3115.0,42548,70232,518348.5,246251,-1.99,Savings,Fixed Deposit,Employee,66.0,2024-12-28,Mumbai,North,HDFC Bank,Nagpur,West
300287,201348,1998,4451.0,38191,83298,124501.0,55199,-8.95,Business,Mutual Fund,Employee,53.0,2024-07-07,Kolhapur,North,HDFC Bank,Pune,East
300288,203016,1457,3850.0,41984,86135,715759.0,36324,39.89,Current,Fixed Deposit,Business,26.0,2022-04-12,Pune,South,HDFC Bank,Nashik,North
300289,200669,1536,3914.0,25187,95127,500718.0,426442,-48.09,Savings,Recurring Deposit,Employee,36.0,2022-08-12,Nagpur,North,HDFC Bank,Nagpur,North
300290,205727,1701,4980.0,15890,87258,668422.0,262052,36.21,Current,Recurring Deposit,Employee,76.0,2023-03-23,Nagpur,North,HDFC Bank,Nagpur,East
300291,201254,1496,4277.0,16659,44487,593338.0,252822,-35.06,Business,Mutual Fund,Employee,53.0,2022-12-04,Pune,West,HDFC Bank,Pune,North
300292,202008,1407,1349.0,3003,70456,308658.0,177863,81.45,Current,Fixed Deposit,Business,56.0,2023-12-12,Solapur,West,HDFC Bank,Pune,North
300293,200826,1520,1094.0,40379,18099,721288.0,411579,89.01,Business,Fixed Deposit,Employee,64.0,2024-04-13,Mumbai,North,HDFC Bank,Nagpur,North
300294,202311,1503,1446.0,17681,14323,103814.0,218245,21.37,Savings,Fixed Deposit,Business,49.0,2024-04-06,Kolhapur,East,HDFC Bank,Nashik,West
300295,208641,1741,943.0,30594,4641,602410.0,431599,42.87,Business,Mutual Fund,Business,57.0,2023-02-16,Solapur,West,HDFC Bank,Mumbai,South
300296,208740,1747,775.0,20087,24334,51903.0,384807,-12.71,Business,Fixed Deposit,Individual,19.0,2023-12-03,Kolhapur,East,HDFC Bank,Mumbai,East
300297,201634,1646,262.0,7519,22253,518348.5,27694,22.19,Business,Mutual Fund,Individual,57.0,2022-06-20,Nashik,South,HDFC Bank,Mumbai,South
300298,207908,1071,4313.0,43511,94191,288740.0,497515,-9.92,Business,Recurring Deposit,Employee,54.0,2022-12-01,Kolhapur,South,HDFC Bank,Nashik,West
300299,203669,1335,2771.0,32789,58413,659078.0,137312,40.61,Savings,Recurring Deposit,Business,57.0,2023-10-30,Nashik,North,HDFC Bank,Solapur,East
300300,209830,1449,958.0,16875,26949,386804.0,216567,27.28,Business,Recurring Deposit,Individual,41.0,2022-03-24,Mumbai,East,HDFC Bank,Solapur,West
300301,204719,1402,511.0,4586,72740,518348.5,450528,40.13,Business,Recurring Deposit,Individual,49.0,2023-11-17,Mumbai,South,HDFC Bank,Solapur,West
300302,204448,1516,1949.0,5445,86245,510682.0,212913,65.71,Savings,Mutual Fund,Business,66.0,2023-05-06,Nashik,South,HDFC Bank,Mumbai,West
300303,201007,1897,2614.0,29946,68922,605108.0,447131,-34.94,Business,Mutual Fund,Business,66.0,2024-02-25,Solapur,West,HDFC Bank,Kolhapur,East
300304,201010,1596,670.0,28932,73541,892003.0,273973,68.76,Savings,Mutual Fund,Employee,51.0,2023-06-07,Solapur,West,HDFC Bank,Solapur,East
300305,207664,1425,3208.0,19933,23488,456769.0,336341,94.14,Savings,Recurring Deposit,Individual,33.0,2024-01-07,Pune,South,HDFC Bank,Nashik,West
300306,202800,1121,3275.0,44888,36119,163874.0,355418,-32.31,Business,Recurring Deposit,Business,64.0,2025-03-07,Nagpur,North,HDFC Bank,Nagpur,North
300307,208501,1276,3919.0,6355,43861,243708.0,105360,55.27,Current,Fixed Deposit,Individual,74.0,2024-07-31,Kolhapur,East,HDFC Bank,Pune,West
300308,207727,1696,3721.0,47656,36434,121358.0,465238,42.7,Savings,Mutual Fund,Business,62.0,2025-01-12,Solapur,South,HDFC Bank,Mumbai,South
300309,207528,1910,1093.0,5372,39263,378234.0,148003,-48.95,Savings,Fixed Deposit,Individual,33.0,2024-04-15,Solapur,East,HDFC Bank,Mumbai,North
